zip_code,facility_id,initial_capacity_0_12,expand_slots,expand_segment
10510,2332,61.0,6.0,0%-10%
10510,5745,96.0,9.0,0%-10%
10510,5941,102.0,10.0,0%-10%
10510,7432,74.0,7.0,0%-10%
10510,9612,46.0,5.0,10%-15%
10510,13136,127.0,19.0,10%-15%
10511,5397,16.0,-0.0,0%-10%
10511,9829,40.0,2.0,0%-10%
10511,11600,16.0,-0.0,0%-10%
10512,42,16.0,-0.0,0%-10%
10512,2305,8.0,-0.0,0%-10%
10512,2567,8.0,-0.0,0%-10%
10512,2819,16.0,1.0,0%-10%
10512,3106,16.0,1.0,0%-10%
10512,6282,16.0,1.0,0%-10%
10512,7931,16.0,1.0,0%-10%
10512,10143,42.0,4.0,0%-10%
10512,10396,84.0,7.0,0%-10%
10512,10591,8.0,0.0,0%-10%
10514,2041,193.0,-0.0,0%-10%
10514,2765,116.0,-0.0,0%-10%
10514,4930,51.0,3.0,0%-10%
10514,8384,85.0,-0.0,0%-10%
10514,9988,60.0,4.0,0%-10%
10514,12416,40.0,2.0,0%-10%
10514,14959,40.0,2.0,0%-10%
10516,4001,68.0,4.0,0%-10%
10516,7200,16.0,-0.0,0%-10%
10516,7429,43.0,2.0,0%-10%
10516,10919,36.0,1.0,0%-10%
10517,3650,114.0,8.0,0%-10%
10520,3647,100.0,-0.0,0%-10%
10520,4540,150.0,15.0,0%-10%
10520,5072,100.0,2.0,0%-10%
10520,6044,8.0,-0.0,0%-10%
10520,8055,125.0,12.0,0%-10%
10520,8348,81.0,-0.0,0%-10%
10520,9197,70.0,-0.0,0%-10%
10520,10893,153.0,15.0,0%-10%
10520,14567,60.0,-0.0,0%-10%
10522,2658,163.0,16.0,0%-10%
10522,3920,142.0,14.0,0%-10%
10522,8718,44.0,3.0,0%-10%
10522,10156,16.0,0.0,0%-10%
10522,11602,51.0,5.0,0%-10%
10522,11819,44.0,-0.0,0%-10%
10522,11850,121.0,12.0,0%-10%
10523,56,8.0,0.0,0%-10%
10523,310,95.0,7.0,0%-10%
10523,413,77.0,5.0,0%-10%
10523,1394,16.0,-0.0,0%-10%
10523,2361,16.0,-0.0,0%-10%
10523,2448,163.0,13.0,0%-10%
10523,4215,16.0,-0.0,0%-10%
10523,4231,116.0,-0.0,0%-10%
10523,6648,16.0,-0.0,0%-10%
10523,6897,16.0,-0.0,0%-10%
10523,7259,16.0,-0.0,0%-10%
10523,8051,16.0,-0.0,0%-10%
10523,8067,16.0,-0.0,0%-10%
10523,11800,64.0,4.0,0%-10%
10523,12106,16.0,-0.0,0%-10%
10523,15103,66.0,4.0,0%-10%
10524,9782,16.0,-0.0,0%-10%
10527,1060,64.0,10.0,15%-20%
10528,1541,8.0,0.0,0%-10%
10528,1824,60.0,4.0,0%-10%
10528,2458,86.0,-0.0,0%-10%
10528,2678,188.0,15.0,0%-10%
10528,6466,70.0,-0.0,0%-10%
10528,9010,16.0,-0.0,0%-10%
10528,9608,108.0,8.0,0%-10%
10528,13983,16.0,-0.0,0%-10%
10528,15127,16.0,-0.0,0%-10%
10528,15484,122.0,9.0,0%-10%
10530,725,16.0,-0.0,0%-10%
10530,2314,16.0,-0.0,0%-10%
10530,3838,75.0,-0.0,0%-10%
10530,5334,16.0,-0.0,0%-10%
10530,12110,30.0,-0.0,0%-10%
10530,12252,16.0,-0.0,0%-10%
10530,13522,24.0,-0.0,0%-10%
10530,14328,140.0,7.0,0%-10%
10530,15301,72.0,-0.0,0%-10%
10532,32,30.0,-0.0,0%-10%
10532,11788,194.0,19.0,0%-10%
10532,12027,16.0,-0.0,0%-10%
10532,13612,141.0,5.0,0%-10%
10533,1086,88.0,-0.0,0%-10%
10533,5398,69.0,-0.0,0%-10%
10535,8168,100.0,5.0,0%-10%
10536,589,50.0,0.0,0%-10%
10536,920,40.0,0.0,0%-10%
10536,4031,69.0,-0.0,0%-10%
10536,5721,16.0,0.0,0%-10%
10536,6895,70.0,7.0,0%-10%
10536,10049,70.0,5.0,0%-10%
10538,3881,83.0,8.0,0%-10%
10538,5915,141.0,14.0,0%-10%
10538,6024,68.0,1.0,0%-10%
10538,7843,84.0,8.0,0%-10%
10538,9382,59.0,-0.0,0%-10%
10538,13699,20.0,-0.0,0%-10%
10540,7807,80.0,0.0,0%-10%
10540,8412,140.0,0.0,0%-10%
10541,650,58.0,3.0,0%-10%
10541,1138,140.0,11.0,0%-10%
10541,1570,16.0,-0.0,0%-10%
10541,2198,40.0,2.0,0%-10%
10541,2219,44.0,2.0,0%-10%
10541,3173,7.0,0.0,0%-10%
10541,3481,44.0,2.0,0%-10%
10541,5076,16.0,-0.0,0%-10%
10541,5306,8.0,-0.0,0%-10%
10541,6661,81.0,-0.0,0%-10%
10541,7553,8.0,0.0,0%-10%
10541,7590,89.0,6.0,0%-10%
10541,8220,44.0,2.0,0%-10%
10541,8928,8.0,-0.0,0%-10%
10541,9263,8.0,-0.0,0%-10%
10541,9614,103.0,7.0,0%-10%
10541,9977,83.0,-0.0,0%-10%
10541,9985,16.0,-0.0,0%-10%
10541,10474,69.0,4.0,0%-10%
10541,10607,44.0,3.0,0%-10%
10541,12147,16.0,-0.0,0%-10%
10541,15051,16.0,-0.0,0%-10%
10543,82,60.0,4.0,0%-10%
10543,535,60.0,4.0,0%-10%
10543,812,23.0,-0.0,0%-10%
10543,888,109.0,8.0,0%-10%
10543,3336,91.0,6.0,0%-10%
10543,3434,136.0,10.0,0%-10%
10543,3602,16.0,-0.0,0%-10%
10543,5671,29.0,-0.0,0%-10%
10543,6066,16.0,-0.0,0%-10%
10543,8210,160.0,13.0,0%-10%
10543,8391,79.0,5.0,0%-10%
10543,8683,16.0,-0.0,0%-10%
10543,9103,24.0,-0.0,0%-10%
10543,9259,16.0,-0.0,0%-10%
10543,9465,16.0,-0.0,0%-10%
10543,9599,16.0,-0.0,0%-10%
10547,163,118.0,11.0,0%-10%
10547,3598,145.0,14.0,0%-10%
10547,8905,85.0,0.0,0%-10%
10547,10455,169.0,16.0,0%-10%
10547,11480,116.0,5.0,0%-10%
10547,13437,184.0,18.0,0%-10%
10548,362,60.0,4.0,0%-10%
10548,7887,61.0,4.0,0%-10%
10549,3124,133.0,26.0,15%-20%
10549,3478,147.0,22.0,10%-15%
10549,4378,117.0,17.0,10%-15%
10549,7892,35.0,7.0,15%-20%
10549,8429,122.0,18.0,10%-15%
10549,11835,145.0,21.0,10%-15%
10549,14469,35.0,5.0,10%-15%
10550,154,16.0,1.0,0%-10%
10550,202,14.0,1.0,0%-10%
10550,409,16.0,1.0,0%-10%
10550,996,16.0,1.0,0%-10%
10550,1024,8.0,-0.0,0%-10%
10550,1247,16.0,1.0,0%-10%
10550,1395,8.0,0.0,0%-10%
10550,1440,16.0,1.0,0%-10%
10550,1622,16.0,1.0,0%-10%
10550,1878,16.0,1.0,0%-10%
10550,1975,16.0,1.0,0%-10%
10550,2729,123.0,11.0,0%-10%
10550,2973,8.0,-0.0,0%-10%
10550,3073,8.0,-0.0,0%-10%
10550,3108,16.0,1.0,0%-10%
10550,3842,16.0,1.0,0%-10%
10550,4030,56.0,5.0,0%-10%
10550,4283,16.0,1.0,0%-10%
10550,4300,8.0,-0.0,0%-10%
10550,4634,16.0,1.0,0%-10%
10550,4780,8.0,-0.0,0%-10%
10550,4902,65.0,6.0,0%-10%
10550,5693,18.0,1.0,0%-10%
10550,5953,16.0,1.0,0%-10%
10550,6074,12.0,0.0,0%-10%
10550,6089,16.0,1.0,0%-10%
10550,8136,60.0,6.0,0%-10%
10550,8380,42.0,4.0,0%-10%
10550,8600,16.0,1.0,0%-10%
10550,8936,30.0,3.0,0%-10%
10550,9023,16.0,1.0,0%-10%
10550,9713,16.0,1.0,0%-10%
10550,10330,10.0,1.0,0%-10%
10550,10603,16.0,1.0,0%-10%
10550,11171,16.0,1.0,0%-10%
10550,11351,16.0,1.0,0%-10%
10550,11363,16.0,1.0,0%-10%
10550,11591,8.0,-0.0,0%-10%
10550,12281,42.0,4.0,0%-10%
10550,12604,16.0,1.0,0%-10%
10550,12954,16.0,1.0,0%-10%
10550,13065,16.0,1.0,0%-10%
10550,13076,16.0,1.0,0%-10%
10550,13317,100.0,9.0,0%-10%
10550,14699,16.0,1.0,0%-10%
10550,14851,8.0,-0.0,0%-10%
10550,14857,62.0,6.0,0%-10%
10550,15004,16.0,1.0,0%-10%
10550,15520,16.0,1.0,0%-10%
10550,15591,16.0,1.0,0%-10%
10552,291,16.0,-0.0,0%-10%
10552,1633,16.0,-0.0,0%-10%
10552,1772,16.0,-0.0,0%-10%
10552,1941,14.0,0.0,0%-10%
10552,2500,60.0,5.0,0%-10%
10552,3302,16.0,-0.0,0%-10%
10552,3845,16.0,-0.0,0%-10%
10552,4523,247.0,11.0,0%-10%
10552,5343,16.0,-0.0,0%-10%
10552,5702,16.0,-0.0,0%-10%
10552,5936,16.0,-0.0,0%-10%
10552,6377,14.0,0.0,0%-10%
10552,6429,16.0,-0.0,0%-10%
10552,7633,16.0,-0.0,0%-10%
10552,8261,16.0,-0.0,0%-10%
10552,9013,16.0,-0.0,0%-10%
10552,9404,16.0,-0.0,0%-10%
10552,11187,37.0,2.0,0%-10%
10552,13124,16.0,-0.0,0%-10%
10553,2070,16.0,0.0,0%-10%
10553,3679,16.0,0.0,0%-10%
10553,3987,16.0,0.0,0%-10%
10553,4538,16.0,0.0,0%-10%
10553,6463,16.0,0.0,0%-10%
10553,6792,8.0,0.0,0%-10%
10553,9110,16.0,0.0,0%-10%
10553,12661,20.0,-0.0,0%-10%
10553,13497,16.0,0.0,0%-10%
10553,14536,8.0,0.0,0%-10%
10553,15404,8.0,0.0,0%-10%
10560,1290,129.0,6.0,0%-10%
10562,1243,69.0,5.0,0%-10%
10562,2760,64.0,5.0,0%-10%
10562,2780,218.0,19.0,0%-10%
10562,3183,26.0,1.0,0%-10%
10562,3253,172.0,15.0,0%-10%
10562,4288,8.0,0.0,0%-10%
10562,6156,80.0,7.0,0%-10%
10562,6748,16.0,1.0,0%-10%
10562,6791,16.0,1.0,0%-10%
10562,9401,248.0,22.0,0%-10%
10562,10622,8.0,0.0,0%-10%
10562,11563,16.0,1.0,0%-10%
10562,12716,8.0,0.0,0%-10%
10562,12736,16.0,1.0,0%-10%
10562,12974,315.0,29.0,0%-10%
10562,13413,373.0,34.0,0%-10%
10562,14046,16.0,1.0,0%-10%
10562,14149,16.0,1.0,0%-10%
10562,14265,44.0,4.0,0%-10%
10562,15446,8.0,0.0,0%-10%
10566,207,16.0,-0.0,0%-10%
10566,621,8.0,-0.0,0%-10%
10566,1082,16.0,-0.0,0%-10%
10566,1532,16.0,-0.0,0%-10%
10566,2046,16.0,-0.0,0%-10%
10566,2141,40.0,2.0,0%-10%
10566,2385,100.0,7.0,0%-10%
10566,4157,16.0,-0.0,0%-10%
10566,4736,147.0,11.0,0%-10%
10566,4917,89.0,6.0,0%-10%
10566,5225,8.0,-0.0,0%-10%
10566,5657,16.0,-0.0,0%-10%
10566,5876,5.0,0.0,0%-10%
10566,5933,16.0,-0.0,0%-10%
10566,6120,16.0,-0.0,0%-10%
10566,8262,16.0,-0.0,0%-10%
10566,8364,45.0,2.0,0%-10%
10566,10056,16.0,-0.0,0%-10%
10566,13678,8.0,0.0,0%-10%
10566,13968,52.0,3.0,0%-10%
10566,14154,80.0,-0.0,0%-10%
10566,14886,60.0,4.0,0%-10%
10566,15042,60.0,4.0,0%-10%
10567,1990,80.0,3.0,0%-10%
10567,5196,16.0,-0.0,0%-10%
10567,6035,88.0,7.0,0%-10%
10567,6864,46.0,3.0,0%-10%
10567,7105,16.0,-0.0,0%-10%
10567,10674,57.0,4.0,0%-10%
10570,9172,177.0,-0.0,0%-10%
10570,9886,139.0,-0.0,0%-10%
10573,3138,16.0,-0.0,0%-10%
10573,3401,80.0,1.0,0%-10%
10573,3794,16.0,-0.0,0%-10%
10573,4455,16.0,-0.0,0%-10%
10573,5614,16.0,-0.0,0%-10%
10573,5625,16.0,-0.0,0%-10%
10573,5670,48.0,3.0,0%-10%
10573,5720,16.0,-0.0,0%-10%
10573,5931,16.0,-0.0,0%-10%
10573,6326,48.0,3.0,0%-10%
10573,6444,16.0,-0.0,0%-10%
10573,7026,111.0,9.0,0%-10%
10573,7561,16.0,-0.0,0%-10%
10573,8545,57.0,4.0,0%-10%
10573,9194,16.0,-0.0,0%-10%
10573,9507,16.0,-0.0,0%-10%
10573,9558,39.0,2.0,0%-10%
10573,10743,16.0,-0.0,0%-10%
10573,12213,54.0,4.0,0%-10%
10573,12491,16.0,-0.0,0%-10%
10573,12793,132.0,11.0,0%-10%
10573,12914,95.0,8.0,0%-10%
10573,12920,135.0,11.0,0%-10%
10573,13084,16.0,-0.0,0%-10%
10573,13456,144.0,12.0,0%-10%
10573,13860,16.0,-0.0,0%-10%
10573,13981,16.0,-0.0,0%-10%
10573,14480,187.0,16.0,0%-10%
10573,14517,16.0,-0.0,0%-10%
10573,14786,16.0,-0.0,0%-10%
10573,15062,16.0,-0.0,0%-10%
10573,15425,8.0,0.0,0%-10%
10573,15498,131.0,11.0,0%-10%
10576,933,40.0,2.0,0%-10%
10577,1010,76.0,0.0,0%-10%
10577,8890,16.0,0.0,0%-10%
10577,9252,143.0,-0.0,0%-10%
10577,9459,71.0,-0.0,0%-10%
10577,10735,59.0,0.0,0%-10%
10579,4645,80.0,-0.0,0%-10%
10579,6201,120.0,5.0,0%-10%
10579,10521,37.0,-0.0,0%-10%
10579,11678,65.0,-0.0,0%-10%
10579,14373,8.0,0.0,0%-10%
10580,551,102.0,10.0,0%-10%
10580,1702,16.0,0.0,0%-10%
10580,2552,16.0,0.0,0%-10%
10580,2728,80.0,8.0,0%-10%
10580,9646,144.0,14.0,0%-10%
10580,14658,52.0,4.0,0%-10%
10583,1527,68.0,5.0,0%-10%
10583,1668,37.0,2.0,0%-10%
10583,2393,60.0,5.0,0%-10%
10583,2988,198.0,17.0,0%-10%
10583,3057,190.0,15.0,0%-10%
10583,4170,157.0,13.0,0%-10%
10583,4236,56.0,4.0,0%-10%
10583,4856,14.0,-0.0,0%-10%
10583,7884,142.0,12.0,0%-10%
10583,8116,239.0,23.0,0%-10%
10583,8137,82.0,-0.0,0%-10%
10583,8761,139.0,11.0,0%-10%
10583,9104,16.0,-0.0,0%-10%
10583,9683,50.0,4.0,0%-10%
10583,11082,70.0,-0.0,0%-10%
10583,13443,153.0,13.0,0%-10%
10583,13628,105.0,8.0,0%-10%
10588,3275,41.0,-0.0,0%-10%
10589,5217,16.0,-0.0,0%-10%
10589,10888,69.0,4.0,0%-10%
10589,11014,125.0,9.0,0%-10%
10590,2603,86.0,-0.0,0%-10%
10590,8915,59.0,-0.0,0%-10%
10590,9680,100.0,-0.0,0%-10%
10591,13,16.0,-0.0,0%-10%
10591,95,63.0,5.0,0%-10%
10591,807,128.0,2.0,0%-10%
10591,1454,16.0,-0.0,0%-10%
10591,1863,131.0,11.0,0%-10%
10591,2215,155.0,13.0,0%-10%
10591,2243,145.0,12.0,0%-10%
10591,2321,16.0,-0.0,0%-10%
10591,2634,16.0,-0.0,0%-10%
10591,3603,8.0,-0.0,0%-10%
10591,3716,14.0,0.0,0%-10%
10591,5040,152.0,13.0,0%-10%
10591,5050,43.0,3.0,0%-10%
10591,5648,16.0,-0.0,0%-10%
10591,6659,54.0,4.0,0%-10%
10591,8618,16.0,-0.0,0%-10%
10591,8730,8.0,0.0,0%-10%
10591,9437,35.0,2.0,0%-10%
10591,9929,114.0,9.0,0%-10%
10591,10124,16.0,-0.0,0%-10%
10591,11421,12.0,0.0,0%-10%
10591,12294,144.0,12.0,0%-10%
10591,13272,16.0,-0.0,0%-10%
10591,13282,160.0,14.0,0%-10%
10591,14686,173.0,15.0,0%-10%
10594,10512,16.0,0.0,0%-10%
10594,11839,16.0,0.0,0%-10%
10595,1222,16.0,0.0,0%-10%
10595,2475,16.0,0.0,0%-10%
10595,3063,16.0,0.0,0%-10%
10595,5853,256.0,38.0,10%-15%
10595,10496,182.0,18.0,0%-10%
10595,11367,98.0,13.0,10%-15%
10595,13007,156.0,23.0,10%-15%
10598,573,44.0,2.0,0%-10%
10598,783,137.0,10.0,0%-10%
10598,1168,149.0,11.0,0%-10%
10598,1928,60.0,4.0,0%-10%
10598,2548,8.0,-0.0,0%-10%
10598,2993,140.0,11.0,0%-10%
10598,3080,8.0,0.0,0%-10%
10598,3084,60.0,4.0,0%-10%
10598,3295,16.0,-0.0,0%-10%
10598,5248,134.0,10.0,0%-10%
10598,5732,16.0,-0.0,0%-10%
10598,6807,145.0,11.0,0%-10%
10598,7191,68.0,4.0,0%-10%
10598,7396,48.0,2.0,0%-10%
10598,8084,93.0,6.0,0%-10%
10598,8817,16.0,-0.0,0%-10%
10598,9551,14.0,0.0,0%-10%
10598,11340,87.0,6.0,0%-10%
10598,13654,125.0,10.0,0%-10%
10598,15150,224.0,19.0,0%-10%
10601,3846,174.0,3.0,0%-10%
10601,4467,63.0,-0.0,0%-10%
10601,5527,47.0,-0.0,0%-10%
10603,2987,16.0,0.0,0%-10%
10603,3940,16.0,0.0,0%-10%
10603,10540,58.0,-0.0,0%-10%
10603,10912,16.0,0.0,0%-10%
10603,10981,16.0,0.0,0%-10%
10603,11548,200.0,-0.0,0%-10%
10603,14961,16.0,0.0,0%-10%
10604,1101,16.0,-0.0,0%-10%
10604,3208,122.0,10.0,0%-10%
10604,3216,91.0,7.0,0%-10%
10604,5511,89.0,8.0,0%-10%
10604,5650,16.0,1.0,0%-10%
10604,6349,63.0,6.0,0%-10%
10604,9753,38.0,3.0,0%-10%
10604,10070,127.0,11.0,0%-10%
10604,10461,149.0,13.0,0%-10%
10604,10976,16.0,1.0,0%-10%
10605,771,331.0,2.0,0%-10%
10605,916,12.0,0.0,0%-10%
10605,1329,16.0,-0.0,0%-10%
10605,2570,16.0,-0.0,0%-10%
10605,4033,149.0,12.0,0%-10%
10605,4089,73.0,-0.0,0%-10%
10605,4484,140.0,12.0,0%-10%
10605,5553,44.0,3.0,0%-10%
10605,6634,16.0,-0.0,0%-10%
10605,6671,14.0,0.0,0%-10%
10605,6875,100.0,8.0,0%-10%
10605,7030,113.0,9.0,0%-10%
10605,7317,133.0,11.0,0%-10%
10605,8748,177.0,15.0,0%-10%
10605,8966,193.0,-0.0,0%-10%
10605,9008,104.0,8.0,0%-10%
10605,9262,188.0,16.0,0%-10%
10605,9756,14.0,0.0,0%-10%
10605,11044,102.0,8.0,0%-10%
10605,11205,56.0,4.0,0%-10%
10605,11742,83.0,-0.0,0%-10%
10605,14034,37.0,2.0,0%-10%
10605,15353,12.0,0.0,0%-10%
10606,49,16.0,-0.0,0%-10%
10606,153,20.0,0.0,0%-10%
10606,1843,16.0,-0.0,0%-10%
10606,2573,8.0,0.0,0%-10%
10606,2799,111.0,8.0,0%-10%
10606,2986,16.0,-0.0,0%-10%
10606,4220,16.0,-0.0,0%-10%
10606,5472,156.0,12.0,0%-10%
10606,6618,16.0,-0.0,0%-10%
10606,7045,217.0,18.0,0%-10%
10606,7617,16.0,-0.0,0%-10%
10606,8204,16.0,-0.0,0%-10%
10606,8294,44.0,2.0,0%-10%
10606,8604,191.0,-0.0,0%-10%
10606,11228,16.0,-0.0,0%-10%
10606,11405,16.0,-0.0,0%-10%
10606,11472,16.0,-0.0,0%-10%
10606,13339,16.0,-0.0,0%-10%
10607,4751,233.0,19.0,0%-10%
10607,6148,16.0,-0.0,0%-10%
10607,8125,16.0,-0.0,0%-10%
10607,10195,16.0,-0.0,0%-10%
10607,10625,16.0,-0.0,0%-10%
10607,11736,8.0,-0.0,0%-10%
10607,13213,40.0,2.0,0%-10%
10701,90,105.0,8.0,0%-10%
10701,267,79.0,6.0,0%-10%
10701,540,16.0,-0.0,0%-10%
10701,548,17.0,-0.0,0%-10%
10701,728,16.0,-0.0,0%-10%
10701,1077,12.0,0.0,0%-10%
10701,1336,124.0,10.0,0%-10%
10701,1455,16.0,-0.0,0%-10%
10701,1506,12.0,0.0,0%-10%
10701,1667,16.0,-0.0,0%-10%
10701,1703,75.0,6.0,0%-10%
10701,1763,118.0,11.0,0%-10%
10701,2545,16.0,-0.0,0%-10%
10701,2695,16.0,-0.0,0%-10%
10701,2816,16.0,-0.0,0%-10%
10701,2891,16.0,-0.0,0%-10%
10701,3326,8.0,-0.0,0%-10%
10701,3502,16.0,-0.0,0%-10%
10701,3516,16.0,-0.0,0%-10%
10701,4028,16.0,-0.0,0%-10%
10701,4094,16.0,-0.0,0%-10%
10701,4289,16.0,-0.0,0%-10%
10701,4559,8.0,-0.0,0%-10%
10701,4646,16.0,-0.0,0%-10%
10701,5968,16.0,-0.0,0%-10%
10701,6129,115.0,9.0,0%-10%
10701,6346,16.0,-0.0,0%-10%
10701,6350,40.0,3.0,0%-10%
10701,6506,8.0,-0.0,0%-10%
10701,6523,60.0,5.0,0%-10%
10701,6861,91.0,7.0,0%-10%
10701,6971,16.0,-0.0,0%-10%
10701,7118,16.0,-0.0,0%-10%
10701,7208,16.0,-0.0,0%-10%
10701,7287,16.0,-0.0,0%-10%
10701,7612,101.0,8.0,0%-10%
10701,7637,16.0,-0.0,0%-10%
10701,7655,16.0,-0.0,0%-10%
10701,7677,70.0,3.0,0%-10%
10701,7893,14.0,0.0,0%-10%
10701,8090,112.0,9.0,0%-10%
10701,9209,155.0,13.0,0%-10%
10701,9433,16.0,-0.0,0%-10%
10701,9905,16.0,-0.0,0%-10%
10701,10377,16.0,-0.0,0%-10%
10701,10426,10.0,-0.0,0%-10%
10701,10430,16.0,-0.0,0%-10%
10701,10710,8.0,0.0,0%-10%
10701,11590,16.0,-0.0,0%-10%
10701,11725,16.0,-0.0,0%-10%
10701,12256,16.0,1.0,0%-10%
10701,12271,16.0,1.0,0%-10%
10701,12384,16.0,1.0,0%-10%
10701,12559,16.0,1.0,0%-10%
10701,12560,8.0,-0.0,0%-10%
10701,12882,16.0,1.0,0%-10%
10701,12885,115.0,10.0,0%-10%
10701,12925,16.0,1.0,0%-10%
10701,12979,10.0,1.0,0%-10%
10701,13336,8.0,-0.0,0%-10%
10701,13383,16.0,1.0,0%-10%
10701,13472,16.0,1.0,0%-10%
10701,13473,247.0,22.0,0%-10%
10701,13557,16.0,1.0,0%-10%
10701,13642,16.0,1.0,0%-10%
10701,13978,165.0,15.0,0%-10%
10701,14492,10.0,1.0,0%-10%
10701,14751,16.0,1.0,0%-10%
10701,14855,63.0,6.0,0%-10%
10701,14893,16.0,1.0,0%-10%
10701,15078,16.0,1.0,0%-10%
10701,15445,16.0,1.0,0%-10%
10701,15507,16.0,1.0,0%-10%
10703,230,110.0,8.0,0%-10%
10703,2121,8.0,-0.0,0%-10%
10703,2149,80.0,-0.0,0%-10%
10703,3146,16.0,-0.0,0%-10%
10703,3497,16.0,-0.0,0%-10%
10703,3834,16.0,-0.0,0%-10%
10703,4313,16.0,-0.0,0%-10%
10703,4536,8.0,0.0,0%-10%
10703,5041,16.0,-0.0,0%-10%
10703,5303,16.0,-0.0,0%-10%
10703,5330,16.0,-0.0,0%-10%
10703,7768,16.0,-0.0,0%-10%
10703,8271,165.0,13.0,0%-10%
10703,8954,16.0,-0.0,0%-10%
10703,9028,16.0,-0.0,0%-10%
10703,9379,180.0,15.0,0%-10%
10703,9626,16.0,-0.0,0%-10%
10703,9656,25.0,0.0,0%-10%
10703,10329,16.0,-0.0,0%-10%
10703,10806,16.0,-0.0,0%-10%
10703,10859,16.0,-0.0,0%-10%
10703,11364,16.0,-0.0,0%-10%
10703,11593,7.0,0.0,0%-10%
10703,12277,16.0,-0.0,0%-10%
10703,12374,16.0,-0.0,0%-10%
10703,12808,16.0,-0.0,0%-10%
10703,12839,16.0,-0.0,0%-10%
10703,12886,16.0,-0.0,0%-10%
10703,13444,16.0,-0.0,0%-10%
10703,13501,16.0,-0.0,0%-10%
10703,13758,16.0,-0.0,0%-10%
10703,14094,16.0,-0.0,0%-10%
10703,14972,16.0,-0.0,0%-10%
10704,750,16.0,-0.0,0%-10%
10704,1062,16.0,-0.0,0%-10%
10704,2974,16.0,-0.0,0%-10%
10704,3017,254.0,21.0,0%-10%
10704,3062,16.0,-0.0,0%-10%
10704,3634,16.0,-0.0,0%-10%
10704,3672,16.0,-0.0,0%-10%
10704,4091,16.0,-0.0,0%-10%
10704,5059,16.0,-0.0,0%-10%
10704,5255,16.0,-0.0,0%-10%
10704,6219,16.0,-0.0,0%-10%
10704,6462,16.0,-0.0,0%-10%
10704,7003,8.0,-0.0,0%-10%
10704,8064,16.0,-0.0,0%-10%
10704,8475,16.0,-0.0,0%-10%
10704,9244,16.0,-0.0,0%-10%
10704,9547,16.0,-0.0,0%-10%
10704,10035,16.0,-0.0,0%-10%
10704,12482,16.0,-0.0,0%-10%
10704,13683,16.0,-0.0,0%-10%
10704,14309,16.0,-0.0,0%-10%
10704,14712,16.0,-0.0,0%-10%
10704,15559,38.0,1.0,0%-10%
10705,104,157.0,13.0,0%-10%
10705,124,16.0,-0.0,0%-10%
10705,127,16.0,-0.0,0%-10%
10705,256,14.0,-0.0,0%-10%
10705,673,16.0,-0.0,0%-10%
10705,1604,16.0,-0.0,0%-10%
10705,1898,16.0,-0.0,0%-10%
10705,2405,16.0,-0.0,0%-10%
10705,2759,16.0,-0.0,0%-10%
10705,3002,16.0,-0.0,0%-10%
10705,3558,8.0,-0.0,0%-10%
10705,4103,16.0,-0.0,0%-10%
10705,4482,95.0,8.0,0%-10%
10705,4572,124.0,10.0,0%-10%
10705,4635,16.0,-0.0,0%-10%
10705,4975,20.0,1.0,0%-10%
10705,5643,16.0,-0.0,0%-10%
10705,5818,16.0,-0.0,0%-10%
10705,6255,16.0,-0.0,0%-10%
10705,6526,8.0,-0.0,0%-10%
10705,6925,16.0,-0.0,0%-10%
10705,6973,170.0,15.0,0%-10%
10705,7782,16.0,-0.0,0%-10%
10705,7813,16.0,-0.0,0%-10%
10705,7932,16.0,-0.0,0%-10%
10705,8029,16.0,-0.0,0%-10%
10705,8041,8.0,-0.0,0%-10%
10705,8212,16.0,-0.0,0%-10%
10705,8574,16.0,-0.0,0%-10%
10705,8660,16.0,-0.0,0%-10%
10705,10437,16.0,-0.0,0%-10%
10705,11134,16.0,-0.0,0%-10%
10705,11523,16.0,-0.0,0%-10%
10705,12004,16.0,-0.0,0%-10%
10705,12184,16.0,-0.0,0%-10%
10705,12367,8.0,0.0,0%-10%
10705,12639,316.0,28.0,0%-10%
10705,12903,16.0,-0.0,0%-10%
10705,13264,16.0,-0.0,0%-10%
10705,13432,16.0,1.0,0%-10%
10705,13813,16.0,1.0,0%-10%
10705,13840,16.0,1.0,0%-10%
10705,14853,16.0,1.0,0%-10%
10705,15388,16.0,1.0,0%-10%
10705,15580,278.0,25.0,0%-10%
10705,15601,16.0,1.0,0%-10%
10706,1317,80.0,-0.0,0%-10%
10706,2802,52.0,3.0,0%-10%
10706,4202,18.0,-0.0,0%-10%
10706,7172,60.0,4.0,0%-10%
10706,9980,141.0,11.0,0%-10%
10706,10578,168.0,13.0,0%-10%
10706,10921,52.0,3.0,0%-10%
10706,11389,59.0,3.0,0%-10%
10707,7433,16.0,0.0,0%-10%
10707,7594,38.0,0.0,0%-10%
10707,8670,133.0,0.0,0%-10%
10707,9000,16.0,0.0,0%-10%
10707,14726,154.0,0.0,0%-10%
10708,4584,40.0,6.0,10%-15%
10708,9258,60.0,9.0,10%-15%
10708,11184,93.0,13.0,10%-15%
10709,761,120.0,12.0,0%-10%
10709,2253,16.0,-0.0,0%-10%
10709,5866,100.0,1.0,0%-10%
10709,6869,57.0,0.0,0%-10%
10709,7232,16.0,-0.0,0%-10%
10709,9789,16.0,-0.0,0%-10%
10709,11564,112.0,11.0,0%-10%
10710,631,16.0,-0.0,0%-10%
